"Species","Scenario","Metric","Type","FDR","Year","Value","Lower","Upper","Source"
"Black Rockfish","Both","Relative Effort","Static",0.7,13,3.4522712143931,3.4522712143931,3.4522712143931,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.7,14,3.79749833583242,3.79749833583242,3.79749833583242,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.7,15,4.17724816941566,4.17724816941566,4.17724816941566,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.7,16,4.59497298635722,4.59497298635722,4.59497298635722,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.7,17,5.05447028499295,5.05447028499295,5.05447028499295,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.7,18,4.54902325649365,4.54902325649365,4.54902325649365,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.7,19,4.09412093084429,4.09412093084429,4.09412093084429,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.7,20,3.68470883775986,3.68470883775986,3.68470883775986,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,0,1,1,1,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,1,1.1,1.1,1.1,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,2,1.21,1.21,1.21,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,3,1.331,1.331,1.331,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,4,1.4641,1.4641,1.4641,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,5,1.61051,1.61051,1.61051,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,6,1.771561,1.771561,1.771561,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,7,1.9487171,1.9487171,1.9487171,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,8,2.14358881,2.14358881,2.14358881,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,9,2.357947691,2.357947691,2.357947691,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,10,2.5937424601,2.5937424601,2.5937424601,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,11,2.85311670611,2.85311670611,2.85311670611,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,12,2.567805035499,2.567805035499,2.567805035499,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,13,2.3110245319491,2.3110245319491,2.3110245319491,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,14,2.07992207875419,2.07992207875419,2.07992207875419,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,15,1.87192987087877,1.87192987087877,1.87192987087877,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,16,1.6847368837909,1.6847368837909,1.6847368837909,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,17,1.51626319541181,1.51626319541181,1.51626319541181,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,18,1.36463687587063,1.36463687587063,1.36463687587063,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,19,1.22817318828356,1.22817318828356,1.22817318828356,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.8,20,1.10535586945521,1.10535586945521,1.10535586945521,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,0,1,1,1,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,1,1.1,1.1,1.1,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,2,1.21,1.21,1.21,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,3,1.331,1.331,1.331,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,4,1.4641,1.4641,1.4641,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,5,1.61051,1.61051,1.61051,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,6,1.771561,1.771561,1.771561,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,7,1.5944049,1.5944049,1.5944049,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,8,1.43496441,1.43496441,1.43496441,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,9,1.291467969,1.291467969,1.291467969,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,10,1.1623211721,1.1623211721,1.1623211721,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,11,1.04608905489,1.04608905489,1.04608905489,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,12,0.941480149401001,0.941480149401001,0.941480149401001,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,13,0.847332134460901,0.847332134460901,0.847332134460901,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,14,0.762598921014811,0.762598921014811,0.762598921014811,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,15,0.68633902891333,0.68633902891333,0.68633902891333,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,16,0.617705126021997,0.617705126021997,0.617705126021997,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,17,0.555934613419797,0.555934613419797,0.555934613419797,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,18,0.500341152077817,0.500341152077817,0.500341152077817,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,19,0.450307036870036,0.450307036870036,0.450307036870036,"Deterministic"
"Black Rockfish","Both","Relative Effort","Static",0.9,20,0.405276333183032,0.405276333183032,0.405276333183032,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,0,1,1,1,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,1,0.9,0.9,0.9,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,2,0.99,0.99,0.99,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,3,1.089,1.089,1.089,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,4,1.1979,1.1979,1.1979,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,5,1.31769,1.31769,1.31769,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,6,1.449459,1.449459,1.449459,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,7,1.5944049,1.5944049,1.5944049,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,8,1.75384539,1.75384539,1.75384539,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,9,1.929229929,1.929229929,1.929229929,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,10,2.1221529219,2.1221529219,2.1221529219,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,11,2.33436821409,2.33436821409,2.33436821409,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,12,2.567805035499,2.567805035499,2.567805035499,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,13,2.8245855390489,2.8245855390489,2.8245855390489,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,14,3.1070440929538,3.1070440929538,3.1070440929538,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,15,3.41774850224918,3.41774850224918,3.41774850224918,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,16,3.75952335247409,3.75952335247409,3.75952335247409,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,17,4.1354756877215,4.1354756877215,4.1354756877215,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,18,4.54902325649365,4.54902325649365,4.54902325649365,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,19,5.00392558214302,5.00392558214302,5.00392558214302,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.6,20,5.50431814035732,5.50431814035732,5.50431814035732,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,0,1,1,1,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,1,0.9,0.9,0.9,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,2,0.99,0.99,0.99,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,3,1.089,1.089,1.089,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,4,1.1979,1.1979,1.1979,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,5,1.31769,1.31769,1.31769,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,6,1.449459,1.449459,1.449459,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,7,1.5944049,1.5944049,1.5944049,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,8,1.75384539,1.75384539,1.75384539,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,9,1.929229929,1.929229929,1.929229929,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,10,2.1221529219,2.1221529219,2.1221529219,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,11,2.33436821409,2.33436821409,2.33436821409,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,12,2.567805035499,2.567805035499,2.567805035499,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,13,2.8245855390489,2.8245855390489,2.8245855390489,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,14,3.1070440929538,3.1070440929538,3.1070440929538,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,15,3.41774850224918,3.41774850224918,3.41774850224918,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,16,3.75952335247409,3.75952335247409,3.75952335247409,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,17,4.1354756877215,4.1354756877215,4.1354756877215,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,18,4.54902325649365,4.54902325649365,4.54902325649365,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,19,4.09412093084429,4.09412093084429,4.09412093084429,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.7,20,3.68470883775986,3.68470883775986,3.68470883775986,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,0,1,1,1,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,1,0.9,0.9,0.9,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,2,0.99,0.99,0.99,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,3,1.089,1.089,1.089,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,4,1.1979,1.1979,1.1979,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,5,1.31769,1.31769,1.31769,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,6,1.449459,1.449459,1.449459,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,7,1.5944049,1.5944049,1.5944049,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,8,1.75384539,1.75384539,1.75384539,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,9,1.929229929,1.929229929,1.929229929,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,10,2.1221529219,2.1221529219,2.1221529219,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,11,2.33436821409,2.33436821409,2.33436821409,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,12,2.100931392681,2.100931392681,2.100931392681,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,13,1.8908382534129,1.8908382534129,1.8908382534129,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,14,1.70175442807161,1.70175442807161,1.70175442807161,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,15,1.53157898526445,1.53157898526445,1.53157898526445,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,16,1.37842108673801,1.37842108673801,1.37842108673801,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,17,1.24057897806421,1.24057897806421,1.24057897806421,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,18,1.11652108025779,1.11652108025779,1.11652108025779,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,19,1.22817318828356,1.22817318828356,1.22817318828356,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.8,20,1.35099050711192,1.35099050711192,1.35099050711192,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,0,1,1,1,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,1,0.9,0.9,0.9,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,2,0.81,0.81,0.81,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,3,0.729,0.729,0.729,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,4,0.6561,0.6561,0.6561,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,5,0.59049,0.59049,0.59049,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,6,0.531441,0.531441,0.531441,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,7,0.4782969,0.4782969,0.4782969,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,8,0.52612659,0.52612659,0.52612659,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,9,0.578739249,0.578739249,0.578739249,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,10,0.6366131739,0.6366131739,0.6366131739,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,11,0.700274491290001,0.700274491290001,0.700274491290001,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,12,0.770301940419001,0.770301940419001,0.770301940419001,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,13,0.847332134460901,0.847332134460901,0.847332134460901,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,14,0.932065347906991,0.932065347906991,0.932065347906991,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,15,1.02527188269769,1.02527188269769,1.02527188269769,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,16,0.922744694427921,0.922744694427921,0.922744694427921,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,17,0.830470224985129,0.830470224985129,0.830470224985129,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,18,0.747423202486616,0.747423202486616,0.747423202486616,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,19,0.672680882237955,0.672680882237955,0.672680882237955,"Deterministic"
"Black Rockfish","Both","Relative Effort","Transient",0.9,20,0.605412794014159,0.605412794014159,0.605412794014159,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,0,1,1,1,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,1,1.1,1.1,1.1,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,2,1.21,1.21,1.21,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,3,1.331,1.331,1.331,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,4,1.4641,1.4641,1.4641,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,5,1.61051,1.61051,1.61051,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,6,1.771561,1.771561,1.771561,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,7,1.9487171,1.9487171,1.9487171,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,8,2.14358881,2.14358881,2.14358881,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,9,2.357947691,2.357947691,2.357947691,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,10,2.5937424601,2.5937424601,2.5937424601,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,11,2.85311670611,2.85311670611,2.85311670611,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,12,3.138428376721,3.138428376721,3.138428376721,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,13,2.8245855390489,2.8245855390489,2.8245855390489,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,14,2.54212698514401,2.54212698514401,2.54212698514401,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,15,2.28791428662961,2.28791428662961,2.28791428662961,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,16,2.05912285796665,2.05912285796665,2.05912285796665,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,17,1.85321057216999,1.85321057216999,1.85321057216999,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,18,2.03853162938698,2.03853162938698,2.03853162938698,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,19,2.24238479232568,2.24238479232568,2.24238479232568,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.6,20,2.46662327155825,2.46662327155825,2.46662327155825,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,0,1,1,1,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,1,1.1,1.1,1.1,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,2,1.21,1.21,1.21,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,3,1.331,1.331,1.331,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,4,1.4641,1.4641,1.4641,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,5,1.61051,1.61051,1.61051,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,6,1.771561,1.771561,1.771561,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,7,1.9487171,1.9487171,1.9487171,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,8,2.14358881,2.14358881,2.14358881,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,9,1.929229929,1.929229929,1.929229929,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,10,1.7363069361,1.7363069361,1.7363069361,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,11,1.56267624249,1.56267624249,1.56267624249,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,12,1.406408618241,1.406408618241,1.406408618241,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,13,1.2657677564169,1.2657677564169,1.2657677564169,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,14,1.13919098077521,1.13919098077521,1.13919098077521,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,15,1.02527188269769,1.02527188269769,1.02527188269769,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,16,1.12779907096746,1.12779907096746,1.12779907096746,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,17,1.24057897806421,1.24057897806421,1.24057897806421,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,18,1.36463687587063,1.36463687587063,1.36463687587063,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,19,1.50110056345769,1.50110056345769,1.50110056345769,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.7,20,1.65121061980346,1.65121061980346,1.65121061980346,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,0,1,1,1,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,1,1.1,1.1,1.1,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,2,1.21,1.21,1.21,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,3,1.331,1.331,1.331,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,4,1.4641,1.4641,1.4641,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,5,1.31769,1.31769,1.31769,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,6,1.185921,1.185921,1.185921,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,7,1.0673289,1.0673289,1.0673289,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,8,0.96059601,0.96059601,0.96059601,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,9,0.864536409,0.864536409,0.864536409,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,10,0.7780827681,0.7780827681,0.7780827681,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,11,0.70027449129,0.70027449129,0.70027449129,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,12,0.630247042161,0.630247042161,0.630247042161,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,13,0.5672223379449,0.5672223379449,0.5672223379449,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,14,0.51050010415041,0.51050010415041,0.51050010415041,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,15,0.561550114565451,0.561550114565451,0.561550114565451,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,16,0.617705126021997,0.617705126021997,0.617705126021997,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,17,0.679475638624196,0.679475638624196,0.679475638624196,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,18,0.747423202486616,0.747423202486616,0.747423202486616,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,19,0.822165522735278,0.822165522735278,0.822165522735278,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.8,20,0.904382075008806,0.904382075008806,0.904382075008806,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,0,1,1,1,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,1,1.1,1.1,1.1,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,2,1.21,1.21,1.21,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,3,1.089,1.089,1.089,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,4,0.9801,0.9801,0.9801,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,5,0.88209,0.88209,0.88209,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,6,0.793881,0.793881,0.793881,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,7,0.7144929,0.7144929,0.7144929,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,8,0.64304361,0.64304361,0.64304361,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,9,0.578739249,0.578739249,0.578739249,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,10,0.5208653241,0.5208653241,0.5208653241,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,11,0.46877879169,0.46877879169,0.46877879169,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,12,0.421900912521,0.421900912521,0.421900912521,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,13,0.3797108212689,0.3797108212689,0.3797108212689,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,14,0.34173973914201,0.34173973914201,0.34173973914201,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,15,0.307565765227809,0.307565765227809,0.307565765227809,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,16,0.276809188705028,0.276809188705028,0.276809188705028,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,17,0.249128269834525,0.249128269834525,0.249128269834525,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,18,0.224215442851073,0.224215442851073,0.224215442851073,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,19,0.201793898565966,0.201793898565966,0.201793898565966,"Deterministic"
"Lingcod","Both","Relative Effort","Static",0.9,20,0.221973288422562,0.221973288422562,0.221973288422562,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,0,1,1,1,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,1,0.9,0.9,0.9,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,2,0.99,0.99,0.99,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,3,1.089,1.089,1.089,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,4,1.1979,1.1979,1.1979,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,5,1.31769,1.31769,1.31769,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,6,1.449459,1.449459,1.449459,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,7,1.5944049,1.5944049,1.5944049,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,8,1.75384539,1.75384539,1.75384539,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,9,1.929229929,1.929229929,1.929229929,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,10,2.1221529219,2.1221529219,2.1221529219,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,11,2.33436821409,2.33436821409,2.33436821409,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,12,2.567805035499,2.567805035499,2.567805035499,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,13,2.8245855390489,2.8245855390489,2.8245855390489,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,14,3.10704409295379,3.10704409295379,3.10704409295379,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,15,2.79633968365841,2.79633968365841,2.79633968365841,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,16,2.51670571529257,2.51670571529257,2.51670571529257,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,17,2.26503514376332,2.26503514376332,2.26503514376332,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,18,2.03853162938698,2.03853162938698,2.03853162938698,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,19,1.83467846644829,1.83467846644829,1.83467846644829,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.6,20,2.01814631309311,2.01814631309311,2.01814631309311,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,0,1,1,1,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,1,0.9,0.9,0.9,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,2,0.81,0.81,0.81,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,3,0.891,0.891,0.891,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,4,0.9801,0.9801,0.9801,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,5,1.07811,1.07811,1.07811,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,6,1.185921,1.185921,1.185921,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,7,1.3045131,1.3045131,1.3045131,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,8,1.43496441,1.43496441,1.43496441,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,9,1.578460851,1.578460851,1.578460851,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,10,1.7363069361,1.7363069361,1.7363069361,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,11,1.56267624249,1.56267624249,1.56267624249,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,12,1.406408618241,1.406408618241,1.406408618241,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,13,1.2657677564169,1.2657677564169,1.2657677564169,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,14,1.13919098077521,1.13919098077521,1.13919098077521,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,15,1.02527188269769,1.02527188269769,1.02527188269769,"Deterministic"
"Lingcod","Both","Relative Effort","Transient",0.7,16,1.12779907096746,1.12779907096746,1.12779907096746,"Deterministic"
